"s3neqsFCVrAJ","BOAT-Optimistic Decision Tree Construction","J Gehrke, V Ganti, R Ramakrishnan, WY Loh","",""
"s40fqzss4woJ","Nodose Version 2.0","B Adelberg, M Denny","",""
"S5QZuOo4AF8J","Building Knowledge Base Management Systems","J MY1OPOU, VC OS, D Plexousakis, A Shrufi, T  ","Technical report, The VLDB Journal(to appear),",""
"s6Ax0WdZp6IJ","Very Large Databases: How Large, How Different?","D Vaskevitch","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1995"
"s6EfjBMbUb4J","On building an infrastructure for mobile and wireless systems: report on the NSF workshop on an  ","B KAƒÆ’A‚Â¶nig-Ries, K Makki, S Makki, C Perkins, N  ","ACM SIGMOD Record,","2002"
"S6PWjHRFORYJ","Querying and mining data streams: you only get one look a tutorial","MN Garofalakis, J Gehrke, R Rastogi","SIGMOD Conference,","2002"
"S6TMGRGUq1IJ","An Overview and Classification of Mediated Query Systems","R Domenig, KR Dittrich","SIGMOD Record,","1999"
"S6TmnZKgmxwJ","Estimating page fetches for index scans with finite LRU buffers","A Swami, KB Schiefer","The VLDB Journal The International Journal on Very Large  &hellip;,","1995"
"s7K6rICx3fkJ","Synchronizing a Database to Improve Freshness","J Cho, H Garcia-Molina","",""
"S8x6zjXc9oAJ","Join algorithm costs revisited","EP Harris, K Ramamohanarao","The VLDB Journal The International Journal on Very Large  &hellip;,","1996"
"s9GB_7kliusJ","RT Ng Algorithms for Mining Distance-Based Outliers in Large Datasets","EM Knorr","Proceedings of24th International Conference on Very Large  &hellip;,",""
"s9hhR-EdDGgJ","A New Method for Similarity Indexing of Market Basket Data","CC Aggarwal, JL Wolf, PS Yu","SIGMOD Conference,","1999"
"SA4P684zTf4J","andA. Pfeffer. Generalizedsearchtreesfordatabasesystems","JM Hellerstein, JF Naughton","Proc. 21st Int. Conf. Very Large Data Bases,",""
"SADcQZhMqgEJ","SERF: ODMG-Based Generic Re-structuring Facility","EA Rundensteiner, KT Claypool, M Li, L Chen, X  ","SIGMOD RECORD,","1999"
"SaOd6rDz5ZgJ","Lineage tracing for general data warehouse transformations","Y Cui, J Widom","The VLDB Journal The International Journal on Very Large  &hellip;,","2003"
"sARbiNQPPWQJ","To Weave the Web","P Atzeni, G Mecca, P Merialdo","VLDB,","1997"
"sAUncbolYJ8J","Extending Practical Pre-Aggregation in On-Line Analytical Processing","TB Pedersen, CS Jensen, CE Dyreson","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"sAYCyUcugbYJ","Primitives for Workload Summarization and Implications for SQL","S Chaudhuri, P Ganesan, V Narasayya","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"sB-nvl5829EJ","Size Separation Spatial Join. Computer Systems Research Institute","N Koudas, KC Sevcik","CSRI-TR-352. University o] Toronto, October",""
"sbFGKHjg-TcJ","Dynamic multidimensional histograms","N Thaper, N Koudas","",""
"SbL4xw4mCewJ","Scientific OLAP for the Biotech Domain","N Huyn","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"SBnqbyQF3SoJ","Research issues in federated database systems: report of EFDBS'97 workshop","S Conrad, B Eaglestone, W Hasselbring, M Roantree, ","ACM SIGMOD Record,","1997"
"SBpUQ0L7KUgJ","Discovery of Influence Sets in Frequently Updated Databases","I Stanoi, M Riedewald, D Agrawal, A El Abbadi","Proceedings of the 27th International Conference on Very  &hellip;,","2001"
"sBVErKh0FqMJ","STARTS: Stanford Proposal for Internet Meta-Searching","CCK Chang, L Gravano, H Garcia-Molina, A Paepcke","Proc. of the 1997 ACM Intl. SIGMOD Conference,",""
"SByuGUSfTtYJ","Ganti 2002AƒÂ¢??Eliminating Fuzzy Duplicates in Data Warehouses","C Ananthakrishna","VLDB",""
"scg5F1reod0J","Temporal integrity constraints with temporal indeterminacy","W Cowley","","1999"
"Sd2EpYgsgYEJ","Approximate Query Processing Using Wavelets","KC CGRS, MN Garofalakis, R Rastogi, K Shim","Proceedings of the International Conference on Very Large ",""
"SdqZz-Rnmk4J","Tree pattern query minimization","S Amer-Yahia, S Cho, LVS Lakshmanan, D Srivastava","The VLDB Journal The International Journal on Very Large  &hellip;,","2002"
"SdVmepmUgQIJ","Views in a large-scale XML repository","V Aguilera, S Cluet, T Milo, P Veltri, D Vodislav","The VLDB Journal The International Journal on Very Large  &hellip;,","2002"
"SDXBxc0lIeYJ","Low-Cost Compensation-Based Query Processing","O Grwlen, SO Hvasshovd, O TorbjGrnsen","",""
"SeDkIL_DlRwJ","Performing Joins without Decompression in a Compressed Database System",", N Winterbottom","SIGMOD RECORD,","2003"
"seSeL2gsCJoJ","Dwarf: shrinkingthe petacube","Y Sismanis, A Deligiannakis, N Roussopoulos, Y  ","Proceedings of the 2002 ACM SIGMOD Conference,",""
"sF4xdH31mDAJ","Panel: The Impact of Database Research on Industrial Products  Summary ","D Fishman, D Lomet, M Stonebraker","",""
"Sf7DDYXGGD8J","Agrawal,\ Miningquantitativeassociationrules inlarge relational tables","R SrikantandR","Proc. oftheACM-SIGMOD IntAƒÂ¢??l. Conf. on Management of Data,  &hellip;,",""
"sfB17Fi4MZsJ","IrisNet: Internet-scale Resource-Intensive Sensor Services","A Deshpande, SK Nath, PB Gibbons, S Seshan","SIGMOD Conference,","2003"
"sflWMxkOH2cJ","On the semantics of","J Clifford, C Dyreson, T Isakowitz, CS Jensen, R  ","NowAƒÂ¢?? in databases,AƒÂ¢?? ACM Transactions on Database Systems,",""
"SFmnhrhoQzgJ","The LyriC Language: Querying Constraint Objects","A Brodsky, Y Kornatzky","",""
"SFs0XOMPphIJ","Clustering Validity Checking Methods: Part II","M Halkidi, Y Batistakis","SIGMOD Record,","2002"
"sG7PCEiN2xAJ","Supporting Dynamic Displays Using Active Rules",", A Jaime, NW Paton","SIGMOD Record,","1994"
"SG9kpHg_arUJ","Quickly Generating Billion-Record Synthetic Databases","J Gray, P Sundaresan, S Englert","SIGMOD Conference,","1994"
"SggrbO99AJgJ","Distance-based outliers: algorithms and applications","EM Knorr, RT Ng, V Tucakov","The VLDB Journal The International Journal on Very Large  &hellip;,","2000"
"SGmfFHnOf4IJ","STHoles: a multidimensional workload-aware histogram In: Proceedings of the 2001 ACM SIGMOD  ","N Bruno, S Chaudhuri, L Gravano","Santa Barbara, May,",""
"SgokkSrdkyAJ","Ramakrishnan. Probabilistic Optimization of Top-N Queries","D DonjerkovicandR","Proceedingsof VLDB,",""
"SgUc7R0GR6QJ","Efficient Structural Joins on Indexed XML Documents","SY Chein, Z Vagena, D Zhang, VJ Tsotras, C Zanilo","","2002"
"sGym2wFckEMJ","AƒÂ¢??One size fits allAƒÂ¢?? database architectures do not work for DSS","C French","Proceedings of the 1995 ACM SIGMOD international conference  &hellip;,","1995"
"sh-E7oORhVMJ","A structural approach for the definition of semantics of active database","P Fraernali, L Tanca","ACM TODS,",""
"sh2u_UFoG74J","Snakes and sandwiches: Optimal clustering strategies or a warehouse","HV Jagadish, LV Lakshmanan, D Srivastava","Proceedings of the 1999 ACM SIGMOD Conference, Philadelphia,",""
"SHDQQrfJ3BMJ","Approximate Query Processing: Taming the TeraBytes","MN Garofalakis, PB Gibbon","Proceedings of the 27th International Conference on Very  &hellip;,","2001"
"sheXatSCreQJ","bl. Carolalakis, and R. Rastogi. Efficient filtering of XML documents with XPath expressions","C Chan, P Felber","Proc. the Ind. Conff on Data Engineering, California. USA,  &hellip;,",""
"ShFgK7Iev-QJ","DBIS-Toolkit: Adaptive Middleware for Large Scale Data Delivery","M AltinelAƒÂ¢?A‚Â¦","&hellip;  of the 1999 International Conference on Management of Data ",""
"SHi3jbyB9t0J","DOMINO: Databases for Moving Objects Tracking. SIGMOD 1999","O Wolfson, AP Sistla, B Xu, J Zhou, S Chamberlain","Proceedings ACM SIGMOD International Conference on  &hellip;,",""
"sHJ914nPZtUJ","A Hypertext Query Language for Images","L Yang","SIGMOD Record,","1994"
"ShXp0F0h7Z4J","Mobile Computing and Databases: An ything New?,&quot;","MH Dunham, A Helal","SIGMOD",""
"SHYtwo2v-LAJ","W3QS: A Query System for the World-Wide WebAƒâ€šA‚Â» In proceedings of the 21st International Conference on ","D Konopnicki, O Shmueli","Zurich, Switzerland, September,",""
"siO8kr7vvLEJ","World Wide Database-Integrating the Web, CORBA, and Databases","A Bouguettaya, B Benatallah, L Hendra, J Beard, K  ","",""
"SipDBj3SOb4J","Turbo-charging Vertical Mining of Large Databases","P Shenoy, JR Haritsa, S Sudarshan, G Bhalotia, M  ","SIGMOD Conference,","2000"
"SJ6PiY04ebMJ","Biodiversity Informatics Infrastructure: An Information Commons for the Biodiversity Community","GA Cotter, BT Bauldock","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2000"
"sj_7DWnVQ5gJ","Metadata in video databases","R Jam, A Hampapur","SIGMOD Record (ACM Spectal interest Group on Management of  &hellip;,",""
"sk7DIwcSZrwJ","The Efficacy of GlOSS for the Text Database Discovery Problem","L Gravano, A Tomasic","",""
"sldCppj0qOEJ","Demonstration of Hyper-Programming in JavaAƒÂ¢?A‚Â¢","E Zirintsis, GNC Kirby, R Morrison","",""
"SLmQWvsYtKYJ","Integrating mining with relational databases: Alternatives and implications","S Sarawagi, S Thomas, R Agrawal","ACM SIGMOD Conference,",""
"SLTZN9O1_wUJ","Amalgamating knowledge bases","VS Subrahmanian","ACM Transactions on Database Systems,","1994"
"sLvivSi__BcJ","Implementing data cubes efficiently. ACM SIGMOD Proceedings 1996, and via ftp db","V Harinarayan, R Rajaraman, JD Ullman","stanford. edu as",""
"smzeHDQ3zbMJ","Congressional Samples for Approximate Answering of Group-By Queries, ACM SIGMOD Int","S Acharaya, PB Gibbons, V Poosala","Conference on Management of Data,",""
"sN-m3iBA6Y4J","DEVise: Integrated Querying and Visual Exploration of Large Datasets","R Ramkrishnan, M Livny","Proc. SIGMOD,",""
"SNIbAV2EN0MJ","A new SQL-like Operator for Data Mining Association Rules","R Meo, G Psaila, S Ceri","Proceedings of the 22nd VLDB Conference, Bombay, Indien,",""
"SnkWnX5WoKwJ","RP*: A Family of Order Preserving Scalable Distributed Data Structures","W Litwin, MA Neimat","VLDB,","1994"
"snWxBtd7kK8J","Functional-join processing","R Braumandl, J Claussen, A Kemper, D Kossmann","The VLDB Journal The International Journal on Very Large  &hellip;,","2000"
"Snx8LBMXFJUJ","WaveCluster: A Multi-Resolution Clustering Approach C 1 1 2 1 Group for Very Large Spatial Databases","G Sheikholeslami, S Chatterjee, A Zhang","Proc. 24th IntAƒÂ¢??l Conf. Very Large Data",""
"sn_R4N1q2SwJ","Implementing XQuery 1.0: The Galax Experience","M Fernandez, J Simeon, B Choi, A Marian, G Sur","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"sOBRaiLLvZgJ","Data Mining Using Two-Dimensional Optimized Association Rules: Scheme","T Fukuda, Y Morimoto, S Morishita, T Tokuyama","Algorithms, and Visualization, ACM,",""
"SoejoqQZHg0J","On Historical Queries along Multiple Lines of Time Evolution. To appear at the","GM Landau, JP Schmidt, VJ Tsotras","VLDB Journal,",""
"soiN2U4tXykJ","Database Systems: Achievements and Opportunities Into the 21st Century","A Silberschatz, M Stonebraker, J Ullman","SIGMOD Record,",""
"So_H9Oer6lsJ","Inferring Function Semantics to Optimize Queries","M Cherniack, SB Zdonik","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1998"
"sP1TDMPbMO0J","Design and Evaluation of Incremental Data Structures and Algorithms for Dynamic Query Interfaces","E Tanin, R Beigel, B Shneiderman","Proceedings of the 1997 IEEE Symposium on Information  &hellip;,","1997"
"sP3bZMqHmZsJ","Processing with Possibly Uncooperative Local Systems","C Yu, G Philip, WMDTN Query","Technical Report, Dept. of CS, University of Illinois at Chicago",""
"sP982xq0nU4J","Maintaing data privacy in association rule mining","SJ Rizvi, JR Haritsa","Proceedings of the 28th International Conference on Very ",""
"spErtT_VfeEJ","andJ. C. Freytag. Quality-driven integration of heterogenous information sources","F Naumann, U Leser","Proceedings of Internation Conference on VLDBAƒÂ¢??99,",""
"spI2g7jFHuYJ","Control Strategies for Complex Relational Query Processing in Shared Nothing Systems","L Brunie, H Kosch","SIGMOD Record,","1996"
"SQ-G-IKtM9cJ","Methodology for Development and Employment of Ontology based Knowledge Management Applications in  ","S Staab","SIGMOD Record, No,",""
"SQ02NlE587YJ","R., and Livny, M. 1996. BIRCH: An efficient data clustering method for very large databases","TR Zhang","Proc. ACM SIGMOD Int. Conf. Management of Data",""
"SqECOHtHVaAJ","Multi-Resource Parallel Query Scheduling and Optimization","MN Garofalakis, YE Ioannidis","",""
"Sql66UDiVnwJ","Digital Library Services in Mobile Computing","B Bhargava, M Annamalai, E Pitoura","SIGMOD Record,","1995"
"sQu8znidi50J","ECOBASEAƒÂ¢??Database and Web Technologies for Environmental Information Systems","AK Tanaka, P Valduriez","","1999"
"Sqy1tqGEnxsJ","Spatial Join Selectivity Using Power Laws, ACM SIGMOD Intl","C Faloutsos, B Seeger, A Traina, C Traina","Conference on Management of Data,",""
"SrCBkHnIFL8J","Min-Max Compression Methods for Medical Image Databases","K Karadimitriou, JM Tyler","SIGMOD Record,","1997"
"sRcMuuo3-BEJ","Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor  ","M Rys, MC Norrie, HJ Schek","VLDB",""
"srDgEOADv7cJ","The ORES Temporal Database Management System","B Theodoulidis, A Ait-Braham, G Andrianopoulos, J  ","Proc. ACM SIGMOD Int&#39;l Conf. Management of",""
"SRemicnI-ncJ","Stone braker M, Ullman JD. The asilomar repo rt on database research","P Bernstein, ML Brodie, S Ceri, DJ DeWitt, MJ  ","SIGMOD Record,",""
"sRhjAJHtl-sJ","Semantic data cachingand replacement","S Dar, MJ Franklin, B Jonsson, D Srivastava, M Tan","Proceedings of the 22th VLDB",""
"srJr-8rCZ4YJ","T2: A Customizable Parallel Database for Multi-Dimensional Data.","ACMS Anthology","SIGMOD Record,","1998"
"srjTPThCwrwJ","New neighbor search in large metric space","S Brin","Proceedings of the",""
"SR_yVgZnYpMJ","Storing semistructured data with stored","A Deuntsch, M Fernandez, D Suciu","Proceedings of ACM",""
"sS3KWBs3gEcJ","The OODB Path-Method Generator (PMG) Using Precomputed Access Relevance","A Mehta, J Geller, Y Perl, EJ Neuhold","Proceedings of the Second International Conference on  &hellip;,","1993"
"SsOLRJZrmtYJ","Characterization of database access pattern for analytic prediction of buffer hit probability","A Dan, PS Yu, JY Chung","The VLDB Journal The International Journal on Very Large  &hellip;,","1995"
"SSqU8_W13nIJ","Semi-structured and structured data in the Web: going back and forth","PAG Mecca, P Merialdo","Proc ACM SIGMOD workshop on Management of Semi-structured  &hellip;,",""
"sSwdOhIGec0J","Dissemination updates on broadcast disks","S Acharya, M Franklin, S Zdonik","Proc. 22nd VLDB",""
"SSwR2rhkJk0J","View maintenance in a warehousing environment [C]","Y Zhuge, H Garcia-Molina, J HammerAƒÂ¢?A‚Â¦","Proceedings of ACM SIGMOD Confer-ence, San Jose, CA,",""
"SU2XS1MVb40J","Searching on the Secondary Structure of Protein Sequences","L Hammel, JM Patel","VLDB,","2002"
"SuA6ug99YisJ","GG: Visual web information extraction with lixto","R Baumgartner, S Flesca","Proceedings of",""
"sUcJBJwvKTUJ","The hcC-tree: An Efficient Index Structure for Object Oriented Databases","B Sreenath","VLDB,","1994"
"SudUID_rEy0J","Data management in eCommerce (tutorial session): the good, the bad, and the ugly","A Gal","ACM SIGMOD Record,","2000"
"SuPC457J-a0J","Faloutsos. HilbertR-tree: Animproved R-tree using fractals","I KamelandC","Proceedings 20th International Conference on Very Large  &hellip;,",""
"sURGDemFSsUJ","The nimble integration engine","D Draper, AY Halevy, DS Weld","Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,","2001"
"SUT-QTwqFNkJ","Towards knowledge-based digital libraries","L Feng, MA Jeusfeld, J Hoppenbrouwers","SIGMOD Record,","2001"
"sUtdmV9XsIcJ","A Dependability Benchmark for OLTP Application Environments","M Vieira, H Madeira","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"Svbxes_XzdUJ","Patel:AƒÂ¢??Complex relationships and knowledge discovery support in the InfoQuilt systemAƒÂ¢??","T Sheth","The VLDB",""
"SvL_dU_R8msJ","InfoSleuth: Agent-Based Semantic Integration of Information in Open and Dynamic Environments","R Bayanto, W Bohrer, R BriceAƒÂ¢?A‚Â¦","Proc. of ACM SIGMOD International Conference Management of ",""
"SVRZYX3nSGAJ","Sample large databases for association rules","H Toivonen","Proceedings of the 22nd International Conference on Very ",""
"SvVh9QQcgDwJ","XMill: An Efficient Compressor for XML Data","L Hartmut, D Suciu","",""
"sw-iP0i7y6cJ","The Case for Enhanced Abstract Data Types. 23rd VLDB Conf","P Seshadri, M Livny, R Ramakrishnan","Athens, Greece,",""
"SW5bcXhie_4J","DeWITT. DJ Partition Based Spatail-Merge Join","JM PATEL","&hellip;  INTERNATIONAL CONFERENCE ON MANAGEMENT OF DATA. Proceedings,",""
"SW8RvYcXqaMJ","Exploratory mining and pruning optimizations of constrained associatino rules.","RNL Lakshmanan, J Han, A Pang","","1998"
"SwFgF_a7RooJ","C. Pu. A practical and modular implementation of extended transaction models","RS Barga","Proc. of the 21st IntAƒÂ¢??l Conf. on Very Large Data",""
"swhmRpwl9LQJ","Approximate frequency counts over data streams","G Singh Manku, R Motwani","&hellip; international conference on very large data bases, Hong Kong,",""
"sWM6PKw-JaQJ","Using Metadata for the Intelligent Browsing of Structured Media Objects, Managing Multimedia Data:  ","WI Grosky, F Fotouhi, Z Jiang","","1998"
"swPpkmm8SdYJ","Dynamic itemset counting and implication rules for market basket data","S Brin, R Motwani, JD Ullman, S Tsur","","1997"
"SX1_Z3Z000YJ","Distributing a Search Tree Among a Growing Number of Processors, In ACM-SIGMOD Intl","B Kroll, P Widmayer","Coqferenceon Managementof Data,",""
"sXa76m0wBGYJ","The hBPi/-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation","B Salzberg, D Lomet, G Evangelidis","",""
"SXHPvzZDrFMJ","Efficient Filtering of XML Documents for Selective Dissemination of Information","M AltAƒâ€žA‚Â±nel, MJ Franklin","",""
"SxhsoBnl-TsJ","Persistent Threads","U Hamburg, VK Stral3e","",""
"sXn3gsd_5TAJ","Sting: A statistical infromation grid approach to spatial data mining","W Wei, J Yang, R Muntz","Proc. of the 23rd Very Large Databases",""
"SxT807RR-NsJ","Intelligent access to heterogeneous information sources. Report on the Fourth Workshop on AƒÂ¢?? ","F Baader, MA Jeusfeld, W Nutt","Association for Computing Machinery SIGMOD Record,",""
"SYaXErlVlcAJ","D. Suciu Storing semistructured data with stored","A Deustsch, M Fernandez","SIGMOD Int&#39;s Conf. On Management of Data,",""
"syoqNSarAscJ","Parametric Query Optimization for Linear and Piecewise Linear Cost Functions","AH HS02, S Sudarshan","","2002"
"Syu5W-3uFFAJ","The Asilomar Report on Database Research","P Bernstein, M Brodie, S Ceri, D DeWitt, MJ  ","SIGMOD Record,","1998"
"SYV3r4_a5EsJ","METU Interoperable Database System. Demo Description","A Dogac, U Halici, E Kilic, G Ozhan, F Ozcan, S  ","Proceedings of the ACM SIGMOD International Conference on ",""
"SYVDufoTe_IJ","Overview of the Special Section on Temporal Database Infrastructure","RT Snodgrass","SIGMOD Record,","1994"
"sz9ESx0D0IcJ","Data-Driven Understanding and Refinement of Schema Mappings","RJ MillerAƒÂ¢?A‚Â¦","Proceedings of the SIGMOD Conference,",""
"SZbsK5kMevAJ","TheGlue-Naildeductivedatabasesystem: Design, implementation, and evaluation","MA Derr, S Morishita, G Phipps","VLDB Journal,",""
"szHsyFiOuwAJ","Unrolling Cycles to Decide Trigger Termination","SY Lee, TW Ling","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"sZifEczLuOUJ","Data modeling of Time-Based MediaAƒâ€šA‚Â», the proceedings of the ACM-SIGMOD 1994","S Gibbs, C Breiteneder, DC Tsichritzis","Conference on Management",""
"SZLkVciImAIJ","XMark: A Benchmark for XML Data Management. monetdb. swi. nl, 2002","A Schmidt, F Waas, M Kersten, MJ Carey, I  ","CWI, Amsterdam, NL. Microsoft Corporations, WA, USA. BEA ",""
"szlqyCesMpgJ","A Framework for Clustering Evolving Data Streams","CC Aggarwal, J Han, J Wang, PS Yu","VLDB,","2003"
"sZmrat79cF0J","What happens duringajoin?AƒÂ¢??DissectingCPUandmemoryoptimization effects","S Manegold, PA Boncz, ML Kersten","Proc. Int. Conf. on Very Large Data Bases, Cairo, Egypt,  &hellip;,",""
"sZwecq6zUmMJ","NAOS-E-cient and modular reactive capabilities in an Object-Oriented Database System","C Collet, T Coupaye, H Svensen","Proceedings of the 20th International Conference on Very  &hellip;,",""
"SZwq84m3bGYJ","Discovering marketing intelligence through online analytical web usage mining","A Buchner, M Mulvenna","SIGMOD",""
"sZZVwXivu-kJ","Technology and the Future of Commerce and Finance (Abstract)","DE Shaw","VLDB,","1998"
"t0Wd_YW4n3cJ","Query by image and video content: the QBIC system","W NiblackAƒÂ¢?A‚Â¦","IEEE Computer,",""
"t19PsyGam1EJ","Agora: Living with XML and Relational","D Florescu","",""
"T1c1QfSdUVQJ","C. Yu.(2002). Timber: A native xml database","HV Jagadish, S Al-Khalifa, A Chapman, LVS  ","The VLDB",""
"T1dmP2NL1aYJ","Hdeye: Visual mining of highdimensional data (demo)","A Hinneburg, DA Keim, M Wawryniuk","","2002"
"T1TgIax4zVcJ","An Interpolated Volume Data Model","T Wang, S Santini, A Gupta","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"t2B4EAmKqnAJ","The Danger of Replication and a Solution","G Jim, H Pat, O Patrick, S Dennis","Procs. of ACM SIGMOD International Conf. on Management of ",""
"T2fm7Wb1ak4J","Towards a Cooperative Transaction Model-The Cooperative Activity Model","M Rusinkiewicz, W Klas, T Tesch, J Waesch, P Muth","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1995"
"T3nGiiT3tbsJ","Systematic Development of Data Mining-Based Data Quality Tools","D Luebbers, U Grimmer, M Jarke","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"T3Zm8WKD_FYJ","FlowBack: Providing Backward Recovery for Workflow Management Systems","B Kiepuszewski, R Muhlberger, ME Orlowska","SIGMOD RECORD,","1998"
"t4-_Dfpk2SMJ","New TPC Benchmarks for Decision Support and Web Commerce. the SIGMOD Record, 29 (4)","M Poess, C Floyd","","2000"
"T4os1oo8vT4J","Designing and Mining Multi-Terabyte Astronomy Archives","A Szalay, J Gray, P Kunszt, A Thakar","SIGMOD Conference,",""
"T4zyjvy9GdcJ","A Low-Cost Storage Serverfor Movie on Demand Databases","B Ozden, A Biliris, R Rastogi, A Silberschatz","Proceedings of the 20th VLDB Conference, Santiago, Chile,",""
"t5wcMnkbsiUJ","andR. Muntz,AƒÂ¢??STING: AStatisticalInformation Grid Approach to Spatial Data Mining,AƒÂ¢??","W Wang, J Yang","Proc. Conf. VLDB,",""
"T5ZdpquqfJ0J","Capturing both Types and Constraints in Data Integration","M Benedikt, CY Chan, W Fan, J Freire, R Rastogi","SIGMOD Conference,","2003"
"t6-LjSlCUmcJ","Interaction of Query Evaluation and Buffer Management for","BT Jonsson, MJ Franklin, D Srivastava","",""
"T6a86CQCuHoJ","Metrics for Accessing Heterogeneous Data: Is There Any Hope?","L Seligman","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1995"
"T6NrBxCU2moJ","Enabling Dynamic Content Caching for Database-Driven Web Sites","K Selcuk, WS Li, Q Luoand, WP Hsiung, D Agrawal","ACM SIGMOD Conference,",""
"t7cKx4raSM0J","Efficiently Ming Long Patterns from Databases","RJ Bayardo Jr","Proc. of ACM SIGMOD Conf. on Management of",""
"T7hbL2VkOhsJ","Report on ISDO'00: the CAiSE* 00 workshop on AƒÂ¢??infrastructures for dynamic business-to-business  ","H Ludwig, P Grefen","ACM SIGMOD Record,","2000"
"T8BPorXB1VsJ","Indexing the distance: An efficient method to KNN processing","BC Ooi, C Yu, KL Tan, HV Jagadish","Proc of the 27th VLDB Conf. Rome, Italy: Morgan Kaufmann,",""
"t8KDgCSg9RIJ","AQUA: System and techniques for approximate query answering","PB Gibbons, V Poosala, S Acharya, Y Bartal, Y  ","",""
"T8llXFznCOwJ","Accessing relational databases form the world wide web","T Nguyen, V Srinivasan","Proc. ACM SIGMOD conf. on the Management of Data, Montreal,  &hellip;,",""
"T8v6sQ1R3zoJ","V. andAbiteboul, S. Cluet, and M. Scholl. From structured documents to novel query facilities","S Christophides","",""
"T91d5LI-xIwJ","An efficient and cost-effective technique for browsing and indexing large video databases","JH Oh, KA Hua","Proc. of 2000 ACM SIGMOD Intl. Conf. on Management of Data,","2000"
"t9e1f-xi0VsJ","D. Kossmann. EL Wimmers. and J. Yang. Optimizing queries across diverse data sources","L Haas","Proceedings of International Conference on Very Large ",""
"t9nmZzSMVAAJ","Template-based wrappers in the TSIMMIS","J Hammer, H Garcia-Molina, S Nestorov, R Yerneni,  ","Proceedings of the 1997 ACM SIGMOD International Conference  &hellip;,","1997"
"tA1HEgZGgrsJ","The Ecobase Project: Database and Web Technologies for Environmental Information Systems'","L Bouganim","ACM SIGMOD Record, September,","2001"
"TaaxQZajjqoJ","Enhancing Extensibility for ORDBMS","M Jaedicke, B Mitschang, UDT Operators","Proceedings of the 25th International Conference on Very ",""
"TabFkjNTLMsJ","Improving the Efficiency of Database-System Teaching","JD Ullman","SIGMOD Conference,","2003"
"Tagq11E6HfAJ","An Overview of Data Warehousing and OLAP Technologies","S Chaudhuri, U Dayal","ACM SIGMOD Record,",""
"tAnONC5J2W8J","Ensuring consistency in multidatabases by preserving two-level serializability","S Mehrotra, R Rastogi, HF Korth, A Silberschatz","ACM Transactions on Database Systems,","1998"
"tAO-l_SkmSwJ","Caching Technologies for Web Applications","C Mohan","VLDB,","2001"
"taphZimnV-gJ","Metadata in Video Databases","A Hampapur","",""
"TAsynkdIAfwJ","Load Shedding in a Data Stream Manager","N Tatbul, U Cetintemel, S Zdonik, M Cherniack, M  ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"tB1dhGkG-esJ","Aggregate-Query Processing in Data Warehousing Environments","AGVHD Quass","",""
"TB8sxeXqHRQJ","Optimal histograms with quality guarantees","SMVPK Sevcik, HV Jagadish, N Koudas, T Suel","Proc. of ACM SIGMOD Conf,",""
"TBoS0CBe1vQJ","A survey of approaches to automatic schema matching","S Melnik, E Rahm, PA Bernstein","Journal of Web Semantics,",""
"tbuNzuDUSFYJ","ATLAS: A Small but Complete SQL Extension for Data Mining and Data Streams","H Wang, C Zaniolo, CR Luo","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"tbZ0J3HLI18J","The TriGS Active Object-Oriented Database System - An Overview","G Kappel, W Retschitzegger","SIGMOD Record,","1998"
"TCAOiofZaFIJ","A Data Warehouse Intelligent Cache Manager","P Scheuerman, J Shim, R VingralekAƒÂ¢??WATCHMAN","VLDB Journal,",""
"tcnjvKELfs0J","Efficacious Data Cube Exploration by Semantic Summarization and Compression (demo paper) In","L Lakshmanan, J Pei, Y Zhao","",""
